cont,pkts,class,proto,dport,lbanda,duracao,pkt_soma_tam,pkt_maior_tam,pkt_menor_tam,pkts_por_seg,1stq_pkt_tam,3rdq_pkt_tam,pkt_tam_media,pkt_tam_mediana,pkt_tam_std,pkts_maiores_media,pacotes_menores_media,payload_soma,payload_menor,payload_maior,payload_media,payload_std,payload_menor_128,payload_entre128_1024,payload_maior_1024,1stq_payload_tam,3rdq_payload_tam,IAT_menor,IAT_maior,IAT_soma,IAT_media,IAT_maiores_media,IAT_menores_media,IAT_std,1stq_IAT,3rdq_IAT,tcp_push_flags,tcp_urg_flags,tcp_syn_flags,tcp_fin_flags,tcp_rst_flags,tcp_ack_flags,tcp_flags,header_tam_soma,header_tam_media,header_tam_std
58,15,besteffort,0,0.07631036850537881,0.14439881577690764,0.00006980666666666666666666666667,1.008,1.008,1.008,0.14325279342947186,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,0.0000739,0.0000757,0.00006980666666666666666666666667,0.0007479285714285714285714285714,0.5333333333333333,0.4,4.148395313066173e-07,0.0000746,0.0000751,0,0,0,0,0,0,0,0.2,0.2,0.0
59,15,besteffort,0,0.07631036850537881,0.14448160535117055,0.00006976666666666666666666666667,1.008,1.008,1.008,0.1433349259436216,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,0.0000734,0.0000754,0.00006976666666666666666666666667,0.0007475,0.5333333333333333,0.4,5.274602219260575e-07,0.0000744,0.0000751,0,0,0,0,0,0,0,0.2,0.2,0.0
60,15,besteffort,0,0.07631036850537881,0.14452303574842287,0.00006974666666666666666666666667,1.008,1.008,1.008,0.14337602752819728,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,0.0000144,0.0001358,0.00006974666666666666666666666667,0.0007472857142857142857142857143,0.5333333333333333,0.4,2.2967910178315826e-05,0.0000736,0.000075,0,0,0,0,0,0,0,0.2,0.2,0.0
61,15,besteffort,0,0.07631036850537881,0.1443850267379679,0.00006981333333333333333333333333,1.008,1.008,1.008,0.1432391138273491,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,0.0000737,0.0000766,0.00006981333333333333333333333333,0.000748,0.4,0.5333333333333333,6.579187965525402e-07,0.0000743,0.0000751,0,0,0,0,0,0,0,0.2,0.2,0.0
62,15,besteffort,0,0.07631036850537881,0.14448160535117055,0.00006976666666666666666666666667,1.008,1.008,1.008,0.1433349259436216,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,0.0000693,0.0000796,0.00006976666666666666666666666667,0.0007475,0.4,0.5333333333333333,1.9664144309594846e-06,0.0000746,0.000075,0,0,0,0,0,0,0,0.2,0.2,0.0
63,15,besteffort,0,0.07631036850537881,0.14426104379353114,0.00006987333333333333333333333333,1.008,1.008,1.008,0.14311611487453485,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,0.0000734,0.0000775,0.00006987333333333333333333333333,0.0007486428571428571428571428571,0.3333333333333333,0.6,9.431006179142308e-07,0.0000744,0.0000753,0,0,0,0,0,0,0,0.2,0.2,0.0
64,15,besteffort,0,0.07631036850537881,0.14466130884041334,0.00006968,1.008,1.008,1.008,0.14351320321469574,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,0.0000731,0.0000759,0.00006968,0.0007465714285714285714285714286,0.5333333333333333,0.4,7.128557114214085e-07,0.0000742,0.000075,0,0,0,0,0,0,0,0.2,0.2,0.0
65,15,besteffort,0,0.07631036850537881,0.1443850267379679,0.00006981333333333333333333333333,1.008,1.008,1.008,0.1432391138273491,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,0.000074,0.0000756,0.00006981333333333333333333333333,0.000748,0.3333333333333333,0.6,4.535573676110727e-07,0.0000745,0.0000752,0,0,0,0,0,0,0,0.2,0.2,0.0
66,15,besteffort,0,0.07631036850537881,0.14452303574842287,0.00006974666666666666666666666667,1.008,1.008,1.008,0.14337602752819728,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,0.0000741,0.0000754,0.00006974666666666666666666666667,0.0007472857142857142857142857143,0.4666666666666667,0.4666666666666667,3.899241161130338e-07,0.0000744,0.000075,0,0,0,0,0,0,0,0.2,0.2,0.0
67,15,besteffort,0,0.07631036850537881,0.14461979913916786,0.0000697,1.008,1.008,1.008,0.14347202295552366,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,0.0000587,0.0000938,0.0000697,0.0007467857142857142857142857143,0.4666666666666667,0.4666666666666667,6.756074364327744e-06,0.0000737,0.0000749,0,0,0,0,0,0,0,0.2,0.2,0.0
68,15,besteffort,0,0.07631036850537881,0.1443436754176611,0.00006983333333333333333333333333,1.008,1.008,1.008,0.1431980906921241,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,0.000074,0.0000755,0.00006983333333333333333333333333,0.0007482142857142857142857142857,0.4666666666666667,0.4666666666666667,4.945106837334565e-07,0.0000745,0.0000754,0,0,0,0,0,0,0,0.2,0.2,0.0
69,15,besteffort,0,0.07631036850537881,0.1443574565590987,0.00006982666666666666666666666667,1.008,1.008,1.008,0.14321176245942333,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,0.000074,0.0000755,0.00006982666666666666666666666667,0.0007481428571428571428571428571,0.5333333333333333,0.4,4.911460982191738e-07,0.0000744,0.0000752,0,0,0,0,0,0,0,0.2,0.2,0.0
70,15,besteffort,0,0.07631036850537881,0.14446780049684693,0.00006977333333333333333333333333,1.008,1.008,1.008,0.14332123065163388,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,0.0000736,0.0000763,0.00006977333333333333333333333333,0.0007475714285714285714285714286,0.4666666666666667,0.4666666666666667,7.068181072487418e-07,0.0000742,0.0000753,0,0,0,0,0,0,0,0.2,0.2,0.0
71,15,besteffort,0,0.07631036850537881,0.14442640175757,0.00006979333333333333333333333333,1.008,1.008,1.008,0.14328016047377973,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,0.000074,0.0000756,0.00006979333333333333333333333333,0.0007477857142857142857142857143,0.5333333333333333,0.4,4.5067975869563876e-07,0.0000747,0.000075,0,0,0,0,0,0,0,0.2,0.2,0.0
72,15,besteffort,0,0.07631036850537881,0.14470284237726097,0.00006966,1.008,1.008,1.008,0.14355440712029857,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,0.000073,0.0000763,0.00006966,0.0007463571428571428571428571429,0.4666666666666667,0.4666666666666667,7.640186449268881e-07,0.0000744,0.000075,0,0,0,0,0,0,0,0.2,0.2,0.0
73,15,besteffort,0,0.07631036850537881,0.14426104379353114,0.00006987333333333333333333333333,1.008,1.008,1.008,0.14311611487453485,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,0.0000739,0.000077,0.00006987333333333333333333333333,0.0007486428571428571428571428571,0.4666666666666667,0.4666666666666667,7.751563370951536e-07,0.0000745,0.000075,0,0,0,0,0,0,0,0.2,0.2,0.0
74,15,besteffort,0,0.07631036850537881,0.1445921392368748,0.00006971333333333333333333333333,1.008,1.008,1.008,0.1434445825762647,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,0.0000737,0.0000756,0.00006971333333333333333333333333,0.0007469285714285714285714285714,0.5333333333333333,0.4,6.076468496401106e-07,0.0000741,0.0000752,0,0,0,0,0,0,0,0.2,0.2,0.0
75,15,besteffort,0,0.07631036850537881,0.14452303574842287,0.00006974666666666666666666666667,1.008,1.008,1.008,0.14337602752819728,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,0.0000741,0.0000755,0.00006974666666666666666666666667,0.0007472857142857142857142857143,0.4666666666666667,0.4666666666666667,3.843892584878203e-07,0.0000745,0.0000749,0,0,0,0,0,0,0,0.2,0.2,0.0
76,15,besteffort,0,0.07631036850537881,0.14439881577690764,0.00006980666666666666666666666667,1.008,1.008,1.008,0.14325279342947186,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,0.0000737,0.000076,0.00006980666666666666666666666667,0.0007479285714285714285714285714,0.6,0.3333333333333333,6.088212096388581e-07,0.0000742,0.0000752,0,0,0,0,0,0,0,0.2,0.2,0.0
77,15,besteffort,0,0.07631036850537881,0.1443574565590987,0.00006982666666666666666666666667,1.008,1.008,1.008,0.14321176245942333,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,0.0000743,0.0000753,0.00006982666666666666666666666667,0.0007481428571428571428571428571,0.5333333333333333,0.4,3.270149469217028e-07,0.0000745,0.000075,0,0,0,0,0,0,0,0.2,0.2,0.0
78,15,besteffort,0,0.07631036850537881,0.1445092229762019,0.00006975333333333333333333333333,1.008,1.008,1.008,0.14336232438115262,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,0.0000741,0.0000754,0.00006975333333333333333333333333,0.0007473571428571428571428571429,0.5333333333333333,0.4,3.938947336846353e-07,0.0000743,0.0000749,0,0,0,0,0,0,0,0.2,0.2,0.0
79,15,besteffort,0,0.07631036850537881,0.14455066921606116,0.00006973333333333333333333333333,1.008,1.008,1.008,0.14340344168260039,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,0.000073,0.0000763,0.00006973333333333333333333333333,0.0007471428571428571428571428571,0.4666666666666667,0.4666666666666667,7.557939466520742e-07,0.0000743,0.0000753,0,0,0,0,0,0,0,0.2,0.2,0.0
80,15,besteffort,0,0.07631036850537881,0.14441260744985676,0.0000698,1.008,1.008,1.008,0.14326647564469913,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,0.0000737,0.0000754,0.0000698,0.0007478571428571428571428571429,0.6,0.3333333333333333,4.626895640200471e-07,0.0000745,0.0000752,0,0,0,0,0,0,0,0.2,0.2,0.0
81,15,besteffort,0,0.07631036850537881,0.14442640175757,0.00006979333333333333333333333333,1.008,1.008,1.008,0.14328016047377973,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,0.0000733,0.0000777,0.00006979333333333333333333333333,0.0007477857142857142857142857143,0.4,0.5333333333333333,9.79196880413865e-07,0.0000742,0.0000749,0,0,0,0,0,0,0,0.2,0.2,0.0
82,15,besteffort,0,0.07631036850537881,0.14432989690721648,0.00006984,1.008,1.008,1.008,0.14318442153493702,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,0.0000737,0.0000768,0.00006984,0.0007482857142857142857142857143,0.4666666666666667,0.4666666666666667,8.480469759803331e-07,0.000074,0.0000752,0,0,0,0,0,0,0,0.2,0.2,0.0
83,15,besteffort,0,0.07631036850537881,0.14427480916030533,0.00006986666666666666666666666667,1.008,1.008,1.008,0.1431297709923664,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,0.0000737,0.0000765,0.00006986666666666666666666666667,0.0007485714285714285714285714286,0.5333333333333333,0.4,8.191583535332258e-07,0.000074,0.0000755,0,0,0,0,0,0,0,0.2,0.2,0.0
84,15,besteffort,0,0.07631036850537881,0.1444954128440367,0.00006976,1.008,1.008,1.008,0.14334862385321104,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,0.0000737,0.0000755,0.00006976,0.0007474285714285714285714285714,0.6,0.3333333333333333,6.172685057276658e-07,0.000074,0.0000753,0,0,0,0,0,0,0,0.2,0.2,0.0
85,15,besteffort,0,0.07631036850537881,0.14455066921606116,0.00006973333333333333333333333333,1.008,1.008,1.008,0.14340344168260039,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,0.0000726,0.0000764,0.00006973333333333333333333333333,0.0007471428571428571428571428571,0.6,0.3333333333333333,8.814413057658485e-07,0.0000743,0.0000751,0,0,0,0,0,0,0,0.2,0.2,0.0
86,15,besteffort,0,0.07631036850537881,0.14445399828030955,0.00006978,1.008,1.008,1.008,0.14330753797649756,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,0.0000699,0.0000791,0.00006978,0.0007476428571428571428571428571,0.4666666666666667,0.4666666666666667,1.783498625437871e-06,0.0000746,0.0000751,0,0,0,0,0,0,0,0.2,0.2,0.0
87,15,besteffort,0,0.07631036850537881,0.14468899521531103,0.00006966666666666666666666666667,1.008,1.008,1.008,0.14354066985645933,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,0.0000732,0.0000758,0.00006966666666666666666666666667,0.0007464285714285714285714285714,0.5333333333333333,0.4,6.986868148935704e-07,0.0000744,0.0000751,0,0,0,0,0,0,0,0.2,0.2,0.0
88,15,besteffort,0,0.07631036850537881,0.14452303574842287,0.00006974666666666666666666666667,1.008,1.008,1.008,0.14337602752819728,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,0.000074,0.0000757,0.00006974666666666666666666666667,0.0007472857142857142857142857143,0.4,0.5333333333333333,4.78731316574744e-07,0.0000745,0.0000751,0,0,0,0,0,0,0,0.2,0.2,0.0
89,15,besteffort,0,0.07631036850537881,0.14413727359389894,0.00006993333333333333333333333333,1.008,1.008,1.008,0.14299332697807435,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,0.0000741,0.0000767,0.00006993333333333333333333333333,0.0007492857142857142857142857143,0.4,0.5333333333333333,6.180945043652552e-07,0.0000747,0.0000752,0,0,0,0,0,0,0,0.2,0.2,0.0
90,15,besteffort,0,0.07631036850537881,0.14478598103993107,0.00006962,1.008,1.008,1.008,0.14363688595231255,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,0.0000731,0.0000752,0.00006962,0.0007459285714285714285714285714,0.6666666666666666,0.26666666666666666,5.496288172345895e-07,0.0000743,0.0000749,0,0,0,0,0,0,0,0.2,0.2,0.0
91,15,besteffort,0,0.07631036850537881,0.1444954128440367,0.00006976,1.008,1.008,1.008,0.14334862385321104,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,0.0000727,0.0000767,0.00006976,0.0007474285714285714285714285714,0.4,0.5333333333333333,8.699049912936188e-07,0.0000743,0.0000752,0,0,0,0,0,0,0,0.2,0.2,0.0
92,15,besteffort,0,0.07631036850537881,0.14455066921606116,0.00006973333333333333333333333333,1.008,1.008,1.008,0.14340344168260039,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,7E-7,0.0001399,0.00006973333333333333333333333333,0.0007471428571428571428571428571,0.5333333333333333,0.4,2.6425903340225453e-05,0.0000745,0.0000752,0,0,0,0,0,0,0,0.2,0.2,0.0
93,15,besteffort,0,0.07631036850537881,0.14468899521531103,0.00006966666666666666666666666667,1.008,1.008,1.008,0.14354066985645933,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,0.0000735,0.0000755,0.00006966666666666666666666666667,0.0007464285714285714285714285714,0.5333333333333333,0.4,4.836088822803073e-07,0.0000744,0.000075,0,0,0,0,0,0,0,0.2,0.2,0.0
94,15,besteffort,0,0.07631036850537881,0.14452303574842287,0.00006974666666666666666666666667,1.008,1.008,1.008,0.14337602752819728,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,0.0000734,0.0000756,0.00006974666666666666666666666667,0.0007472857142857142857142857143,0.3333333333333333,0.6,6.064281507654607e-07,0.0000744,0.0000754,0,0,0,0,0,0,0,0.2,0.2,0.0
95,15,besteffort,0,0.07631036850537881,0.1441097979412886,0.00006994666666666666666666666667,1.008,1.008,1.008,0.14296606938619902,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,0.0000733,0.0000766,0.00006994666666666666666666666667,0.0007494285714285714285714285714,0.5333333333333333,0.4,6.935563482250489e-07,0.0000747,0.0000752,0,0,0,0,0,0,0,0.2,0.2,0.0
96,15,besteffort,0,0.07631036850537881,0.1445921392368748,0.00006971333333333333333333333333,1.008,1.008,1.008,0.1434445825762647,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,0.0000739,0.0000756,0.00006971333333333333333333333333,0.0007469285714285714285714285714,0.4666666666666667,0.4666666666666667,6.017406723287814e-07,0.0000741,0.0000751,0,0,0,0,0,0,0,0.2,0.2,0.0
97,15,besteffort,0,0.07631036850537881,0.14446780049684693,0.00006977333333333333333333333333,1.008,1.008,1.008,0.14332123065163388,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,0.0000705,0.0000789,0.00006977333333333333333333333333,0.0007475714285714285714285714286,0.4,0.5333333333333333,1.748351993700797e-06,0.0000744,0.0000756,0,0,0,0,0,0,0,0.2,0.2,0.0
98,15,besteffort,0,0.07631036850537881,0.14419225634178906,0.00006990666666666666666666666667,1.008,1.008,1.008,0.14304787335494945,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,0.0000739,0.0000766,0.00006990666666666666666666666667,0.000749,0.4,0.5333333333333333,6.524678426668135e-07,0.0000745,0.0000753,0,0,0,0,0,0,0,0.2,0.2,0.0
99,15,besteffort,0,0.07631036850537881,0.1445092229762019,0.00006975333333333333333333333333,1.008,1.008,1.008,0.14336232438115262,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,8E-7,0.0001429,0.00006975333333333333333333333333,0.0007473571428571428571428571429,0.6,0.3333333333333333,2.6902458919555424e-05,0.0000746,0.0000753,0,0,0,0,0,0,0,0.2,0.2,0.0
100,15,besteffort,0,0.07631036850537881,0.14401371559196113,0.00006999333333333333333333333333,1.008,1.008,1.008,0.14287074959519955,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,0.0000729,0.0000786,0.00006999333333333333333333333333,0.0007499285714285714285714285714,0.4666666666666667,0.4666666666666667,1.4728322015347e-06,0.0000742,0.0000756,0,0,0,0,0,0,0,0.2,0.2,0.0
101,15,besteffort,0,0.07631036850537881,0.1445921392368748,0.00006971333333333333333333333333,1.008,1.008,1.008,0.1434445825762647,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,0.0000592,0.0000914,0.00006971333333333333333333333333,0.0007469285714285714285714285714,0.5333333333333333,0.4,6.1533340887817276e-06,0.0000738,0.000075,0,0,0,0,0,0,0,0.2,0.2,0.0
102,15,besteffort,0,0.07631036850537881,0.14430234777629322,0.00006985333333333333333333333333,1.008,1.008,1.008,0.1431570910479099,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,0.000070,0.0000806,0.00006985333333333333333333333333,0.0007484285714285714285714285714,0.5333333333333333,0.4,2.095476176949589e-06,0.0000742,0.0000753,0,0,0,0,0,0,0,0.2,0.2,0.0
103,15,besteffort,0,0.07631036850537881,0.14453685116145687,0.00006974,1.008,1.008,1.008,0.14338973329509608,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,0.0000735,0.0000758,0.00006974,0.0007472142857142857142857142857,0.4666666666666667,0.4666666666666667,7.052644604569788e-07,0.0000743,0.0000753,0,0,0,0,0,0,0,0.2,0.2,0.0
104,15,besteffort,0,0.07631036850537881,0.1444954128440367,0.00006976,1.008,1.008,1.008,0.14334862385321104,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,0.0000739,0.0000752,0.00006976,0.0007474285714285714285714285714,0.4666666666666667,0.4666666666666667,3.4166459266003993e-07,0.0000745,0.000075,0,0,0,0,0,0,0,0.2,0.2,0.0
105,15,besteffort,0,0.07631036850537881,0.14452303574842287,0.00006974666666666666666666666667,1.008,1.008,1.008,0.14337602752819728,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,0.0000731,0.0000753,0.00006974666666666666666666666667,0.0007472857142857142857142857143,0.4666666666666667,0.4666666666666667,5.456694072795508e-07,0.0000746,0.0000751,0,0,0,0,0,0,0,0.2,0.2,0.0
106,15,besteffort,0,0.07631036850537881,0.14464746962594469,0.00006968666666666666666666666667,1.008,1.008,1.008,0.1434994738352626,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,0.0000741,0.0000757,0.00006968666666666666666666666667,0.0007466428571428571428571428571,0.4,0.5333333333333333,4.417613170304636e-07,0.0000743,0.0000749,0,0,0,0,0,0,0,0.2,0.2,0.0
107,15,besteffort,0,0.07631036850537881,0.1444954128440367,0.00006976,1.008,1.008,1.008,0.14334862385321104,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,0.0000728,0.0000764,0.00006976,0.0007474285714285714285714285714,0.4,0.5333333333333333,1.0587825122107304e-06,0.0000744,0.0000755,0,0,0,0,0,0,0,0.2,0.2,0.0
108,15,besteffort,0,0.07631036850537881,0.14437124033228302,0.00006982,1.008,1.008,1.008,0.14322543683758235,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,0.0000201,0.0001287,0.00006982,0.0007480714285714285714285714286,0.4666666666666667,0.4666666666666667,2.052825454572009e-05,0.0000746,0.0000752,0,0,0,0,0,0,0,0.2,0.2,0.0
109,15,besteffort,0,0.07631036850537881,0.14445399828030955,0.00006978,1.008,1.008,1.008,0.14330753797649756,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,0.0000704,0.0000792,0.00006978,0.0007476428571428571428571428571,0.4,0.5333333333333333,1.9081056959557496e-06,0.0000737,0.0000759,0,0,0,0,0,0,0,0.2,0.2,0.0
110,15,besteffort,0,0.07631036850537881,0.1446059678653405,0.00006970666666666666666666666667,1.008,1.008,1.008,0.14345830145371077,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,0.0000709,0.0000789,0.00006970666666666666666666666667,0.0007468571428571428571428571429,0.4,0.5333333333333333,1.5878364178327434e-06,0.0000744,0.0000752,0,0,0,0,0,0,0,0.2,0.2,0.0
111,15,besteffort,0,0.07631036850537881,0.14444019870080246,0.00006978666666666666666666666667,1.008,1.008,1.008,0.14329384791746275,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,0.0000743,0.0000754,0.00006978666666666666666666666667,0.0007477142857142857142857142857,0.4,0.5333333333333333,3.010186786529354e-07,0.0000746,0.0000749,0,0,0,0,0,0,0,0.2,0.2,0.0
112,15,besteffort,0,0.07631036850537881,0.14437124033228302,0.00006982,1.008,1.008,1.008,0.14322543683758235,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,0.0000732,0.0000765,0.00006982,0.0007480714285714285714285714286,0.3333333333333333,0.6,7.1059762143694e-07,0.0000745,0.0000752,0,0,0,0,0,0,0,0.2,0.2,0.0
113,15,besteffort,0,0.07631036850537881,0.14455066921606116,0.00006973333333333333333333333333,1.008,1.008,1.008,0.14340344168260039,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,0.0000726,0.000077,0.00006973333333333333333333333333,0.0007471428571428571428571428571,0.3333333333333333,0.6,9.233921492109892e-07,0.0000744,0.0000748,0,0,0,0,0,0,0,0.2,0.2,0.0
114,15,besteffort,0,0.07631036850537881,0.1443436754176611,0.00006983333333333333333333333333,1.008,1.008,1.008,0.1431980906921241,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,0.0000718,0.0000781,0.00006983333333333333333333333333,0.0007482142857142857142857142857,0.3333333333333333,0.6,1.282953384872226e-06,0.0000745,0.0000753,0,0,0,0,0,0,0,0.2,0.2,0.0
115,15,besteffort,0,0.07631036850537881,0.1443574565590987,0.00006982666666666666666666666667,1.008,1.008,1.008,0.14321176245942333,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,0.0000735,0.0000769,0.00006982666666666666666666666667,0.0007481428571428571428571428571,0.4666666666666667,0.4666666666666667,7.744649239102743e-07,0.0000742,0.0000752,0,0,0,0,0,0,0,0.2,0.2,0.0
